lact_num;avg_milk;avg_thi3
2;21.06;53.8
8;21.06;53.11
8;21.06;53.11
2;21.06;52.58
2;21.05;56.92
2;21.05;56.07
7;21.05;54.97
8;21.05;51.46
2;21.04;56.06
8;21.04;53.03
5;21.04;51.2
2;21.03;67.06
3;21.03;66.74
2;21.03;64.45
2;21.03;63.17
2;21.03;61.76
1;21.03;60.78
2;21.03;60.66
9;21.03;60.02
3;21.03;59.22
4;21.03;58.16
1;21.03;56.64
2;21.03;55.53
6;21.03;54.9
4;21.03;53.71
4;21.03;52.39
1;21.02;56.4
3;21.02;55.55
2;21.02;55.47
9;21.01;56.37
2;21.01;56.02
3;21.01;53.1
6;21.01;52.53
2;21.01;50.63
3;21;68.17
4;21;66.79
1;21;62.2
1;21;59.81
1;21;59.81
1;21;59.81
3;21;59.02
1;21;58.56
6;21;58.51
4;21;56.35
4;21;54.09
6;21;51.4
4;21;51.09
2;21;50.16
2;20.99;56.36
2;20.99;54.03
2;20.99;51.67
4;20.99;50.51
2;20.98;52.73
3;20.98;51.98
4;20.97;65.16
1;20.97;64.66
2;20.97;62.46
2;20.97;62.46
2;20.97;62.02
2;20.97;62.02
4;20.97;61.55
2;20.97;56.52
3;20.97;54.28
1;20.97;53.96
7;20.96;55.17
1;20.96;54.11
1;20.94;60.39
2;20.94;59.35
2;20.94;56.57
2;20.94;56.51
5;20.94;53.03
4;20.94;52.76
2;20.93;69.58
2;20.93;69.58
8;20.93;67.92
4;20.93;64.52
6;20.93;63.18
4;20.93;62.2
6;20.93;59.58
4;20.93;58.72
7;20.93;54.85
7;20.93;54.85
2;20.93;51.2
1;20.92;55.33
1;20.92;53.28
3;20.92;53.22
2;20.92;51.23
9;20.91;60.78
2;20.91;54.77
7;20.91;51.74
4;20.91;50.85
5;20.9;66.75
1;20.9;66.69
1;20.9;64.8
5;20.9;64.79
6;20.9;64.73
3;20.9;64.04
4;20.9;63.4
2;20.9;62.88
2;20.9;62.57
2;20.9;61.98
2;20.9;61.66
2;20.9;60.84
2;20.9;60.53
1;20.9;58.31
4;20.9;58.03
3;20.9;57.38
2;20.9;54.84
1;20.9;54.64
2;20.89;57.78
1;20.89;56.26
2;20.89;56.25
5;20.89;53.88
2;20.89;53.14
2;20.89;52.56
4;20.89;50.02
1;20.88;61.08
4;20.88;56.17
5;20.88;55.55
8;20.88;54.6
1;20.88;53.61
3;20.88;53.54
1;20.88;50.15
5;20.87;68.21
6;20.87;64.24
2;20.87;58.7
4;20.87;58.65
1;20.87;57.82
7;20.87;57.5
4;20.87;57
1;20.87;53.26
1;20.87;53.26
1;20.86;58.31
3;20.86;54.95
1;20.86;53.37
2;20.86;52.38
2;20.85;54.86
6;20.85;52.46
6;20.85;52.46
6;20.85;52.46
2;20.85;52.32
4;20.85;50
1;20.84;56.13
4;20.84;55.67
2;20.84;54.26
5;20.84;53.01
5;20.83;64.33
1;20.83;63.67
7;20.83;63.41
1;20.83;62.61
4;20.83;61.47
1;20.83;61.36
2;20.83;60.63
6;20.83;60.6
6;20.83;56.83
4;20.83;56.28
3;20.83;53.78
2;20.83;52.84
1;20.82;57.67
6;20.82;53.13
3;20.82;52.42
1;20.82;51.79
2;20.81;56.19
4;20.81;55.96
2;20.8;69.55
1;20.8;68.83
4;20.8;66.58
4;20.8;66.58
2;20.8;65.37
7;20.8;64.94
7;20.8;64.26
1;20.8;63.69
2;20.8;63.01
9;20.8;61.11
5;20.8;59.84
5;20.8;59.84
2;20.8;59.69
3;20.8;59.63
3;20.8;59.5
2;20.8;58.61
1;20.8;57.74
1;20.8;57.27
5;20.8;57.13
2;20.8;57.06
2;20.8;57.04
3;20.8;56.14
2;20.8;54.49
2;20.8;53.43
2;20.8;51.8
2;20.8;51.4
1;20.79;59.5
5;20.79;58.8
2;20.79;57.68
4;20.79;56.64
2;20.79;55.13
2;20.79;54.84
2;20.79;50.93
2;20.78;60.01
7;20.78;58.29
2;20.78;54.31
4;20.78;51.8
2;20.78;51.55
4;20.77;66.01
1;20.77;65.65
4;20.77;65.33
9;20.77;65.16
4;20.77;64.88
6;20.77;64.52
2;20.77;64.1
2;20.77;63.49
5;20.77;63.29
4;20.77;59.17
2;20.77;58.6
2;20.77;56.46
2;20.77;56.46
2;20.77;56.46
3;20.77;55.72
2;20.77;55.03
2;20.77;53.89
3;20.77;52.8
6;20.77;51.56
6;20.77;51.36
2;20.76;55.86
5;20.76;53.82
2;20.76;53.11
2;20.75;58.24
4;20.75;56.89
2;20.75;56.48
1;20.74;58.51
2;20.74;57.59
2;20.74;57.24
3;20.74;50.31
5;20.73;67.34
2;20.73;66.16
2;20.73;66.16
2;20.73;66.16
2;20.73;66.13
2;20.73;65.56
2;20.73;65.56
3;20.73;64.89
3;20.73;62.27
2;20.73;59.19
2;20.73;58.76
4;20.73;56.62
3;20.73;55.99
2;20.73;53.89
4;20.73;53.64
6;20.73;51.44
2;20.72;59.62
1;20.72;55.96
6;20.72;55.76
4;20.72;52.63
4;20.71;59.67
6;20.71;55.35
2;20.71;55.23
5;20.71;55.11
8;20.71;53.51
3;20.71;51.75
4;20.7;67.54
2;20.7;64.04
5;20.7;62.9
2;20.7;59.92
2;20.7;59.92
2;20.7;59.92
4;20.7;56.12
4;20.7;56.12
3;20.7;53.64
4;20.7;53.48
1;20.7;53.18
2;20.7;52.82
4;20.7;51.47
2;20.69;59.57
4;20.69;51.93
4;20.69;50.41
2;20.68;55.16
2;20.68;53.75
4;20.67;69.97
2;20.67;69.73
5;20.67;67.42
6;20.67;65.02
5;20.67;62.69
8;20.67;61.5
4;20.67;58.7
1;20.67;56.5
2;20.67;54.25
4;20.67;53.57
4;20.67;52.69
1;20.67;51.04
1;20.66;60.21
1;20.66;57.98
2;20.66;57.85
1;20.66;57.23
7;20.66;56.89
3;20.66;51.47
2;20.66;50.76
1;20.65;65.82
4;20.65;56.26
6;20.65;52.54
2;20.64;55.79
5;20.64;55.12
2;20.63;69.01
3;20.63;68.41
2;20.63;66.86
2;20.63;66.86
7;20.63;66.23
4;20.63;63.34
9;20.63;61.64
2;20.63;60.59
1;20.63;59.14
5;20.63;58.09
2;20.63;58.01
2;20.63;58.01
2;20.63;58.01
3;20.63;56.95
6;20.63;54.4
2;20.63;53.95
1;20.63;51.8
2;20.63;51.44
9;20.63;51.42
8;20.62;55.79
2;20.62;55.72
2;20.62;54.08
2;20.62;54.08
4;20.62;53.01
2;20.62;52.33
5;20.62;50.15
2;20.61;58.59
5;20.61;53.81
4;20.61;51.76
2;20.61;51.26
2;20.61;51.26
4;20.6;69.45
2;20.6;66.05
3;20.6;65.75
2;20.6;65.13
3;20.6;65.07
5;20.6;63.96
6;20.6;62.81
2;20.6;62.77
2;20.6;62.08
2;20.6;61.83
5;20.6;60.91
2;20.6;60.85
3;20.6;54.1
1;20.59;57.04
2;20.59;56.79
2;20.59;56.55
3;20.59;55.95
2;20.59;55.07
4;20.59;54.63
1;20.59;53.25
2;20.59;51.66
2;20.59;51.66
1;20.58;55.5
8;20.58;53.99
1;20.58;51.84
6;20.58;51.25
2;20.58;51.19
4;20.57;67.26
5;20.57;65.85
2;20.57;65.16
7;20.57;62.31
2;20.57;56.35
2;20.57;55.69
4;20.57;52.1
2;20.56;58.38
1;20.56;57.84
5;20.56;57.4
3;20.56;57.1
2;20.56;55.08
1;20.56;54.48
1;20.56;54.48
3;20.56;52.67
4;20.55;55.9
2;20.55;52.72
2;20.55;52.72
3;20.55;52.55
2;20.54;57.57
2;20.54;55.49
1;20.53;66.55
1;20.53;66.13
1;20.53;66.13
2;20.53;65.14
2;20.53;64.41
2;20.53;62.68
2;20.53;62.68
2;20.53;59.74
2;20.53;58.64
7;20.53;58.34
2;20.53;57.37
2;20.53;57.37
6;20.53;57.11
3;20.53;57
8;20.53;55.45
4;20.53;51.34
1;20.52;62.21
6;20.52;56.06
2;20.51;57.53
6;20.51;57.35
3;20.51;57.29
2;20.51;54.64
2;20.51;53.23
4;20.51;51.5
3;20.5;67.54
2;20.5;66.13
6;20.5;64.03
3;20.5;61.2
2;20.5;60.74
2;20.5;59.72
3;20.5;57.4
2;20.5;56.99
4;20.5;54.53
3;20.5;53.39
2;20.49;56.5
2;20.49;56.21
7;20.49;55.79
3;20.49;54.91
1;20.49;54.46
2;20.49;54.28
2;20.49;51.84
2;20.49;51.84
5;20.49;51.03
2;20.48;61.65
1;20.48;58.75
1;20.48;54.13
2;20.48;53.62
2;20.48;52.36
4;20.47;65.79
1;20.47;62.76
6;20.47;62.48
4;20.47;62.4
4;20.47;62.04
6;20.47;59.14
2;20.47;57.21
2;20.47;54.59
2;20.47;54.54
1;20.47;53.71
2;20.47;52.02
2;20.47;51.76
2;20.46;57.32
4;20.46;55.63
6;20.46;55.34
6;20.46;55.34
7;20.46;54.96
4;20.46;51.92
5;20.46;51.03
2;20.45;58.07
2;20.45;54.55
6;20.45;53.5
2;20.44;58.87
2;20.44;56.59
3;20.44;54.78
5;20.44;54.13
5;20.44;53.87
3;20.44;53.68
4;20.44;51.42
7;20.44;50.99
3;20.43;67.27
1;20.43;63.92
6;20.43;63.32
3;20.43;62.57
6;20.43;62.54
9;20.43;60.1
4;20.43;55.12
2;20.43;53.75
2;20.43;53.59
2;20.43;52.9
2;20.43;52.9
3;20.42;61.51
3;20.42;55.67
2;20.42;54.24
1;20.42;54
2;20.41;60.68
2;20.41;59.57
2;20.41;54.01
8;20.41;52.71
2;20.41;52.23
1;20.4;65.82
4;20.4;65.4
4;20.4;65.4
7;20.4;65.01
5;20.4;64.98
2;20.4;64.15
2;20.4;64.15
7;20.4;63.57
7;20.4;63.57
1;20.4;62.47
3;20.39;60.56
1;20.39;57.1
2;20.39;56.75
5;20.39;54.09
7;20.38;58.3
6;20.38;56.37
2;20.38;56.25
1;20.38;56.13
1;20.38;53.97
1;20.38;53.94
3;20.38;51.85
1;20.38;50.78
5;20.38;50.53
1;20.38;50.09
8;20.37;67.77
2;20.37;67.6
2;20.37;67.6
4;20.37;67.55
4;20.37;67.55
1;20.37;66.41
7;20.37;65.72
4;20.37;64.56
4;20.37;62.71
3;20.37;61.6
3;20.37;61.6
6;20.37;61.19
4;20.37;60.06
2;20.37;50.76
1;20.36;56.91
4;20.36;53.47
2;20.36;50.38
2;20.36;50.38
2;20.35;56.54
2;20.35;52.98
5;20.35;52.28
2;20.35;52.24
5;20.34;60.9
2;20.34;59.76
4;20.34;55.46
6;20.34;52.47
4;20.34;51.89
4;20.33;68.19
3;20.33;66.73
6;20.33;66.28
1;20.33;64.56
1;20.33;64.56
5;20.33;63.86
5;20.33;63.86
4;20.33;63.07
2;20.33;61.31
6;20.33;59.86
6;20.33;59.86
2;20.33;57.7
2;20.33;57.7
2;20.33;54.6
2;20.33;53.45
6;20.33;53.08
3;20.32;58.91
6;20.32;52.1
5;20.31;61.06
5;20.31;57.22
6;20.31;50.56
2;20.3;67.72
2;20.3;64.82
3;20.3;64.05
2;20.3;63.69
2;20.3;63.69
1;20.3;62.96
2;20.3;62.6
2;20.3;62.6
3;20.3;62.26
7;20.3;62.12
5;20.3;58.76
3;20.3;57.38
6;20.3;56.88
7;20.3;56.87
2;20.3;55.37
2;20.3;55.08
2;20.3;55.08
2;20.3;53.07
6;20.3;52.12
2;20.3;51.85
3;20.3;50.73
2;20.29;59.52
2;20.29;56.85
6;20.29;56.13
2;20.29;56.13
2;20.28;59.69
2;20.28;58.43
2;20.28;58.03
5;20.28;54.16
5;20.27;65.26
3;20.27;64.81
6;20.27;61.63
1;20.27;60.72
5;20.27;58.84
2;20.27;55.56
2;20.27;55.12
2;20.27;55.12
2;20.27;52.75
3;20.27;50.7
2;20.26;55.16
2;20.26;54.62
2;20.26;52.02
6;20.25;52.3
6;20.24;57.51
1;20.24;53.23
1;20.24;53.19
5;20.24;50.19
5;20.24;50.19
5;20.24;50.19
6;20.24;50.18
3;20.23;67.88
3;20.23;64.5
3;20.23;64.5
6;20.23;64.41
6;20.23;64.41
4;20.23;62.7
1;20.23;61.86
4;20.23;61.34
5;20.23;60.45
1;20.23;59.91
5;20.23;57.95
2;20.23;57.86
2;20.23;56.48
2;20.23;54.44
2;20.23;53.97
1;20.23;52.78
1;20.23;52.02
3;20.23;51.93
2;20.22;58.45
2;20.22;58.45
7;20.22;57.97
2;20.22;56.89
2;20.22;56.61
2;20.22;55.52
3;20.22;55.11
3;20.22;55.11
4;20.22;54.4
2;20.22;52.49
2;20.22;51.68
2;20.22;51.5
8;20.22;51.09
2;20.21;57.27
2;20.21;51.49
5;20.21;50.3
1;20.21;50.23
3;20.2;69.62
5;20.2;68.51
1;20.2;66.25
2;20.2;65.2
6;20.2;64.95
5;20.2;64.24
2;20.2;63.76
4;20.2;62.9
4;20.2;60.94
1;20.2;58.53
6;20.2;57.06
8;20.2;56.4
2;20.2;55.81
3;20.2;55.55
2;20.2;55.31
1;20.2;55.09
2;20.2;51.06
2;20.2;50.27
2;20.19;61.4
1;20.19;57.29
2;20.19;55.31
1;20.19;55.07
1;20.19;54.49
3;20.19;52.53
3;20.19;52.53
2;20.18;61.51
3;20.18;58.86
4;20.18;54.86
1;20.17;66.69
1;20.17;64.63
3;20.17;61.3
2;20.17;60.22
5;20.17;59.44
7;20.17;59.04
1;20.17;58.76
2;20.17;58.38
6;20.17;56.89
1;20.17;55.06
9;20.17;53.73
3;20.16;59.96
1;20.16;55.36
2;20.16;55.06
5;20.16;53.65
3;20.16;51.95
3;20.16;51.95
5;20.16;51.35
1;20.15;59.9
5;20.15;57.19
3;20.15;55.45
3;20.15;55.45
6;20.15;50.27
3;20.14;55.49
2;20.14;53.97
7;20.14;53.41
2;20.13;68.59
1;20.13;67.9
1;20.13;64.45
1;20.13;63.34
1;20.13;63.32
1;20.13;61.94
1;20.13;61.45
1;20.13;58.89
3;20.13;53.77
2;20.13;51.49
2;20.12;61.62
2;20.12;61.62
5;20.12;57.27
2;20.12;57.23
1;20.12;56.44
1;20.12;56.19
2;20.12;55.74
2;20.12;53.53
2;20.12;53.03
6;20.11;60.15
6;20.11;60.15
10;20.11;59.74
2;20.11;55.78
1;20.11;55.74
2;20.11;54.66
3;20.11;53.63
6;20.11;51.31
2;20.1;65.79
2;20.1;65.79
2;20.1;65.26
5;20.1;61.92
1;20.1;61.3
4;20.1;59.5
2;20.1;58.41
2;20.1;58.35
2;20.1;53.61
3;20.1;53.23
7;20.1;52.82
3;20.1;52.28
6;20.1;51.13
6;20.1;51.13
4;20.09;58.49
5;20.09;57.66
7;20.09;56.51
2;20.09;52.9
4;20.09;52.02
4;20.09;51.66
2;20.09;50.6
1;20.08;59.07
2;20.08;56.29
6;20.08;55.3
3;20.08;53.3
2;20.08;52.07
3;20.08;51.89
3;20.08;51.48
4;20.07;67.86
2;20.07;63.63
4;20.07;62.81
3;20.07;61.74
1;20.07;61.04
6;20.07;59.2
1;20.07;56.96
2;20.07;55.62
5;20.07;52.65
2;20.07;51.19
4;20.06;59.39
1;20.06;58.98
1;20.06;58.98
4;20.06;56.6
6;20.06;53.04
2;20.06;51.89
5;20.05;58.47
1;20.05;56.69
1;20.05;56.69
1;20.05;53.37
1;20.05;53.37
7;20.05;52.99
4;20.04;59.39
2;20.04;58.18
3;20.04;57.4
4;20.04;56.81
1;20.04;55.53
5;20.04;55.28
9;20.04;52.2
6;20.03;68
5;20.03;67.26
3;20.03;66.55
6;20.03;66.23
6;20.03;66.23
2;20.03;65.4
3;20.03;64.56
3;20.03;64.56
4;20.03;62.04
7;20.03;61.35
6;20.03;60.52
6;20.03;60.52
2;20.03;59.81
10;20.03;58.57
4;20.03;53.81
1;20.03;53.43
5;20.02;56.46
5;20.02;56.46
4;20.02;55.31
6;20.02;54.76
2;20.02;53.33
1;20.02;52.04
5;20.02;50.75
4;20.01;61.63
5;20.01;59.81
2;20.01;58.01
4;20.01;57.14
1;20.01;54.93
1;20.01;54.32
5;20.01;54.03
2;20;67.82
7;20;66.14
2;20;64.39
2;20;64.04
1;20;63.93
2;20;63.63
5;20;63.39
3;20;63.31
3;20;62.04
1;20;61.19
5;20;60.17
4;20;57.58
4;20;56.99
5;20;54.3
3;20;52.78
1;20;52.05
2;20;51.9
7;20;51.67
2;19.99;57.08
8;19.99;54.26
4;19.99;53.92
3;19.99;52.18
2;19.98;53.59
2;19.98;52.34
4;19.98;50.99
4;19.98;50.58
4;19.97;67.1
5;19.97;65.62
1;19.97;65.39
1;19.97;65.39
7;19.97;63.47
2;19.97;63.09
1;19.97;59.84
5;19.97;59.12
2;19.97;59.08
2;19.97;58.86
2;19.97;58.43
6;19.97;57.55
6;19.97;57.55
3;19.97;55.66
4;19.97;51.52
6;19.97;51.36
1;19.97;50.5
2;19.96;56.74
2;19.96;56.28
4;19.96;54.68
2;19.96;53.7
2;19.96;50.91
2;19.95;57.61
2;19.95;57.39
1;19.95;57.08
1;19.95;57.08
2;19.95;56.82
2;19.95;53.81
2;19.95;51.94
2;19.95;51.94
2;19.94;54.8
1;19.94;52.53
2;19.94;51.13
4;19.93;69.59
5;19.93;66.87
2;19.93;66.7
2;19.93;66.7
2;19.93;66.7
1;19.93;64.48
1;19.93;63.08
1;19.93;63.07
3;19.93;61.92
5;19.93;61.57
3;19.93;60.45
1;19.93;58.56
4;19.93;58.12
4;19.93;58.12
2;19.93;56.59
1;19.93;54.52
4;19.93;51.82
8;19.92;55.82
1;19.92;53.01
7;19.92;51.97
2;19.92;51.72
2;19.92;51.72
2;19.92;51.06
4;19.92;50.53
4;19.91;59.01
7;19.91;57.05
1;19.91;56.03
4;19.91;55.62
2;19.91;55.06
2;19.91;53.95
2;19.91;52.91
4;19.9;69.33
1;19.9;61.43
5;19.9;61.32
1;19.9;60.69
1;19.9;60.2
5;19.9;59.27
1;19.9;58.41
1;19.9;58.2
5;19.9;58.06
2;19.9;57.56
2;19.9;57.08
4;19.9;56.92
3;19.9;53.11
1;19.9;52.39
3;19.9;51.27
2;19.9;50.64
6;19.89;62.65
2;19.89;56.9
2;19.89;55.74
2;19.89;55.74
5;19.89;55.14
1;19.89;53.74
2;19.89;52.55
7;19.89;51.13
3;19.88;56.92
2;19.88;53.59
2;19.88;53.59
3;19.88;52.59
6;19.88;51.11
5;19.88;51.1
2;19.88;50.18
2;19.88;50.18
5;19.87;63.8
3;19.87;62.87
5;19.87;62.75
4;19.87;55.94
3;19.87;54.16
2;19.87;53.81
6;19.87;53.63
8;19.87;52.99
5;19.87;52.79
1;19.86;58.75
1;19.86;58.75
1;19.86;58.14
1;19.86;57.93
1;19.86;54.48
7;19.86;53.6
6;19.86;53.33
5;19.86;51.92
8;19.85;55.58
1;19.85;51.64
1;19.85;50.27
1;19.84;59.53
2;19.84;56.73
5;19.84;56.68
4;19.84;55.44
7;19.84;54.11
7;19.84;52.43
4;19.84;51.6
2;19.84;51.29
4;19.84;51.19
4;19.84;50.72
7;19.83;69.7
7;19.83;69.7
2;19.83;67.29
2;19.83;67.29
7;19.83;67.23
4;19.83;65.6
1;19.83;65.14
6;19.83;63.17
2;19.83;62.32
1;19.83;62.01
3;19.83;61.95
1;19.83;61.15
4;19.83;60.9
1;19.83;58.95
4;19.83;57.48
7;19.82;56.26
1;19.82;53.31
1;19.82;51.66
7;19.82;51.6
4;19.82;50.25
2;19.81;57.25
2;19.81;55.92
5;19.81;54.49
2;19.81;51.95
2;19.81;50.66
10;19.8;69.73
2;19.8;68.7
2;19.8;66.29
1;19.8;65.71
3;19.8;65.04
3;19.8;64.93
1;19.8;64.8
1;19.8;64.69
3;19.8;64.28
6;19.8;63.76
2;19.8;62.43
2;19.8;62.43
6;19.8;62.24
6;19.8;62.24
1;19.8;62.14
1;19.8;62.14
7;19.8;61.76
1;19.8;61.22
8;19.8;60.76
2;19.8;60.04
4;19.8;60.03
4;19.8;59.46
4;19.8;58.02
2;19.8;58.02
1;19.8;58.02
2;19.8;58.01
1;19.8;57.67
2;19.8;56.09
1;19.8;53.83
1;19.8;53.53
1;19.8;52.01
4;19.8;51.88
7;19.79;61.22
4;19.79;58.08
4;19.79;58.08
2;19.79;57.46
1;19.79;57.08
2;19.79;53.35
4;19.79;51.45
4;19.79;51.14
3;19.79;50.41
1;19.78;59.67
2;19.78;54.52
4;19.78;51.88
7;19.78;50.23
2;19.77;68.22
5;19.77;67.97
8;19.77;67.46
1;19.77;63.53
6;19.77;63.48
1;19.77;62.9
1;19.77;62.06
2;19.77;61.81
6;19.77;60.06
6;19.77;60.06
2;19.77;59.99
7;19.77;59.79
2;19.77;59.03
5;19.77;57.63
4;19.77;56.78
4;19.77;56.78
1;19.77;56.69
5;19.77;56.66
1;19.77;56.27
2;19.77;55.54
4;19.77;55.37
2;19.77;55.3
2;19.77;54.09
3;19.77;53.86
5;19.76;59.89
3;19.76;57.18
1;19.76;56.01
7;19.76;53.49
3;19.76;51.84
2;19.76;51.51
10;19.76;51.44
1;19.75;59.89
2;19.75;58.84
2;19.75;57.44
4;19.75;50.09
2;19.74;60.59
1;19.74;57.35
4;19.74;53.8
2;19.74;50.46
5;19.73;69.83
1;19.73;67.83
1;19.73;66.21
6;19.73;66.2
6;19.73;65.37
6;19.73;65.37
1;19.73;63.7
5;19.73;62.44
4;19.73;62.22
2;19.73;62.08
2;19.73;61.15
2;19.73;60.64
2;19.73;59.81
1;19.73;58.98
3;19.73;57.74
2;19.73;55.54
4;19.73;54.61
4;19.73;54.61
4;19.73;54.61
1;19.73;52.72
1;19.73;52.72
1;19.73;51.35
2;19.72;58.56
1;19.72;55.24
2;19.72;52.33
1;19.72;50.45
1;19.71;56.27
6;19.71;55.92
1;19.71;53.91
1;19.71;53.91
1;19.71;53.53
2;19.71;50.18
2;19.71;50.18
2;19.7;67.06
3;19.7;65.79
1;19.7;63.75
1;19.7;63.75
6;19.7;61.26
1;19.7;61.24
5;19.7;60.83
1;19.7;60.69
2;19.7;60.55
3;19.7;60.3
4;19.7;60.14
2;19.7;59.58
2;19.7;59.58
4;19.7;58.39
4;19.7;57.05
5;19.7;56.18
3;19.7;55.96
3;19.7;55.24
1;19.7;54.16
2;19.7;53.23
2;19.7;51.17
7;19.7;50.09
2;19.69;57.11
2;19.69;56.74
2;19.69;55.41
3;19.69;54.54
3;19.69;54.54
2;19.69;54.23
2;19.69;53.55
2;19.69;53.55
9;19.69;51.67
3;19.68;59.58
2;19.68;55.49
2;19.68;52.63
7;19.68;51.83
1;19.68;51.16
2;19.67;64.43
5;19.67;63.13
3;19.67;61.36
3;19.67;61.09
3;19.67;61.09
1;19.67;60.63
6;19.67;59.57
2;19.67;58.87
2;19.67;54.86
1;19.67;54.82
1;19.67;54.49
1;19.67;53.64
1;19.67;53.64
2;19.67;52.17
3;19.67;51.14
2;19.66;59.34
2;19.66;59.34
1;19.66;56.51
5;19.66;53.19
5;19.66;53.19
6;19.66;52.3
8;19.66;52.2
1;19.65;60.4
2;19.65;53.18
5;19.65;51.96
3;19.65;51.89
1;19.65;51.64
3;19.65;51.49
2;19.64;55.82
1;19.64;54.25
3;19.64;51.45
2;19.64;50.63
4;19.63;66.25
2;19.63;64.89
2;19.63;64.89
2;19.63;63.55
2;19.63;63.22
2;19.63;63.15
5;19.63;62.11
2;19.63;61.89
3;19.63;59.61
8;19.63;58.72
7;19.63;58.3
2;19.63;50.41
1;19.62;59.55
3;19.62;59.16
2;19.61;59.16
1;19.61;55.87
1;19.61;53.75
5;19.61;52.08
1;19.61;50.45
1;19.61;50.45
1;19.6;69.64
3;19.6;68.76
3;19.6;68.76
2;19.6;68.23
2;19.6;68.23
4;19.6;67.16
6;19.6;66.64
4;19.6;66.35
1;19.6;65.82
1;19.6;64.08
5;19.6;62.9
1;19.6;61.83
3;19.6;60.44
9;19.6;59.19
5;19.6;58.93
6;19.6;55.83
1;19.6;54.03
3;19.6;53.33
1;19.59;61.17
3;19.59;54.88
4;19.59;53.6
8;19.59;52.39
1;19.58;57.19
4;19.58;56.17
1;19.58;56.13
1;19.58;52.22
3;19.58;50.87
1;19.58;50.34
6;19.57;67.57
2;19.57;65.62
4;19.57;65.51
5;19.57;63.9
7;19.57;63.41
2;19.57;61.36
5;19.57;59.94
4;19.57;59.22
1;19.57;58.89
2;19.57;56.82
3;19.57;56.49
3;19.57;56.49
2;19.57;56.34
6;19.57;55.21
2;19.57;55.04
1;19.57;54.77
5;19.57;54.29
1;19.57;54.1
1;19.57;54.1
4;19.57;53.25
4;19.56;58.05
1;19.56;56.65
1;19.56;55.52
4;19.56;55.08
2;19.55;59.47
1;19.54;60.53
1;19.54;54.07
7;19.54;53.41
2;19.54;53.06
2;19.54;50.04
5;19.53;67.36
3;19.53;65.99
4;19.53;65.96
1;19.53;65.22
1;19.53;65.1
4;19.53;62.25
2;19.53;61.83
5;19.53;61.35
2;19.53;58.85
4;19.53;58.84
2;19.53;58.38
2;19.53;53.37
2;19.53;53.16
2;19.53;50.56
2;19.53;50.49
5;19.52;61.57
1;19.52;56.09
6;19.52;53.32
2;19.52;51.68
2;19.51;62.01
2;19.51;62.01
2;19.51;59.33
1;19.51;55.69
2;19.51;53.85
5;19.51;53.56
1;19.51;53.13
4;19.51;53.1
2;19.51;52.92
1;19.51;52.36
2;19.51;52.28
2;19.51;50.19
9;19.5;67.15
2;19.5;66.15
3;19.5;65.65
3;19.5;65.65
2;19.5;64.96
4;19.5;64.93
3;19.5;64.73
6;19.5;63.29
2;19.5;62.97
2;19.5;62.97
3;19.5;62.56
2;19.5;61.8
2;19.5;61.8
1;19.5;60.98
2;19.5;58.07
5;19.5;57.26
2;19.5;56.36
5;19.5;56.02
3;19.5;55.59
2;19.5;55.48
7;19.5;53.76
1;19.5;51.85
7;19.49;57.43
3;19.49;56.62
1;19.49;54.29
2;19.49;52.18
8;19.49;50.05
2;19.48;61.28
3;19.47;69.2
5;19.47;64.93
1;19.47;64.77
6;19.47;63.95
5;19.47;63.8
5;19.47;62.85
4;19.47;61.6
1;19.47;61.46
4;19.47;59.07
8;19.47;59.05
2;19.47;58.19
1;19.47;57.72
7;19.47;56.33
1;19.47;53.93
3;19.47;52.52
2;19.46;58.21
1;19.46;57.76
2;19.46;57.48
2;19.46;57.23
2;19.46;56.49
1;19.46;56.12
2;19.46;56.06
2;19.46;50.97
1;19.45;56.04
1;19.45;52.68
2;19.44;55.75
4;19.43;67.37
4;19.43;66.75
4;19.43;65.37
4;19.43;65.36
4;19.43;64.9
3;19.43;64.67
1;19.43;64.66
2;19.43;64.45
6;19.43;64.37
1;19.43;63.24
2;19.43;63.09
1;19.43;62.35
4;19.43;61.83
5;19.43;61.79
7;19.43;60.33
2;19.43;60.14
2;19.43;57.11
4;19.43;56.7
3;19.43;54.17
8;19.43;54.06
2;19.43;53.57
3;19.43;50.98
4;19.42;57.71
3;19.42;52.96
2;19.42;52.93
7;19.41;59.99
2;19.41;56.67
2;19.41;52.24
2;19.4;69.92
6;19.4;68.41
6;19.4;68.41
6;19.4;68.41
3;19.4;65.63
3;19.4;65.32
2;19.4;65.14
2;19.4;64.44
5;19.4;63.89
2;19.4;63.2
2;19.4;63.2
7;19.4;62.28
3;19.4;62.08
2;19.4;60.89
2;19.4;60.89
1;19.4;60.68
6;19.4;59.32
1;19.4;57.93
5;19.4;55.09
2;19.4;54.69
2;19.4;53.42
1;19.4;52.49
2;19.4;52.35
1;19.39;54.69
7;19.39;51.8
3;19.39;51.76
2;19.38;57.37
1;19.38;56.2
2;19.38;55.75
2;19.38;55.75
2;19.38;55.6
3;19.38;55.21
5;19.38;53.72
8;19.38;50.96
8;19.38;50.96
1;19.37;69.98
4;19.37;65.24
5;19.37;64.87
2;19.37;64.42
2;19.37;64.42
6;19.37;64.26
4;19.37;63.7
3;19.37;63.63
3;19.37;63.48
2;19.37;61.83
3;19.37;61.22
5;19.37;60.57
2;19.37;54.16
2;19.37;54.16
1;19.37;53.95
